💝 iptv福建移动频道,#genre#
甘肃卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227262/index.m3u8?rrsip=ott.fj.chinamobile.com&zoneoffset=0&servicetype=1&icpid=&accounttype=1&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%2C10000127420524%2C183.251.240.57%2C20240312180244%2Cfmgott_1000010000000000000990073%2C10001026346178%2C-1%2C0%2C1%2C-1%2C%2C2%2C100001%2C%2C%2C2%2C%2CEND&GuardEncType=2&it=H4sIAAAAAAAAAE2OwQrCMBBE_ybHYKPG9pCTIghSBatXmSbbWJo2mtSCf28rPXhaZnlvmD5A02GnUillhcpQostVaWSWpBspMyDbiGy5XLFIr9wrwTScqzubezNpt8v2niSCrxdcTEewYircO1i1-LH5uy0pzGEULxSGWpMyseIDIoe1gSz62nf87PC5BjcjjIp5XPd2jvVTKBCb8cEeiFvfPhHIHL39caqCi8Se0A0s5WjpzzsFM474AlQziyztAAAA
青海卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227119/index.m3u8?rrsip=ott.fj.chinamobile.com&zoneoffset=0&servicetype=1&icpid=&accounttype=1&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%2C10000127420524%2C183.251.240.57%2C20240312180247%2Cfmgott_1000010000000000000990069%2C10001026346178%2C-1%2C0%2C1%2C-1%2C%2C2%2C100001%2C%2C%2C2%2C%2CEND&GuardEncType=2&it=H4sIAAAAAAAAAE2OwQ6CMBBE_6bHBisCHnrSmJgYNAG9mrFdKrFQbIHEvxcMB0-7s3lvM72HouNexvTQ21hXSCLECWXI1ipN01joaRdZwgK9cycFU7C2bk3u9Kzdit19tRJ8E3ExD8HK-eHBwsjox-ZD8yC_hEksyI-1IqlDxUcEDmM8GfS1a_nF4nP1dkEYlUu5drCW9XMoEV7TgT0Rdq7p4EmfnPlxsoINxDqoFwzlaOjPO3s9lfgCDUZB_-0AAAA
宁夏卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227254/index.m3u8?rrsip=ott.fj.chinamobile.com&zoneoffset=0&servicetype=1&icpid=&accounttype=1&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%2C10000127420524%2C183.251.240.57%2C20240312180249%2Cfmgott_1000010000000000000990070%2C10001026346178%2C-1%2C0%2C1%2C-1%2C%2C2%2C100001%2C%2C%2C2%2C%2CEND&GuardEncType=2&it=H4sIAAAAAAAAAE2OwQrCMBBE_ybH0MYG9ZCTIghShVavMk03sTRtNGkF_95WevC0zPLeMEOApuNeCQOJJE1XgMxMpjfrRFZbk22ElKSpYpFeuVeCaTjX9Db39azdit09TQWXCRfzEaycCw8OViU_Nh-7isISJrGg8G40qToa_kbksDaQxdD4nl8cPtfgFoRRuYzrR-fYMIcSsZ0e7IG4890TgeqTtz9OGbhI7AndwlKOjv68c6inEV-ODnQP7QAAAA
新疆卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227248/index.m3u8?rrsip=ott.fj.chinamobile.com&zoneoffset=0&servicetype=1&icpid=&accounttype=1&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%2C10000127420524%2C183.251.240.57%2C20240312180252%2Cfmgott_1000010000000000000990075%2C10001026346178%2C-1%2C0%2C1%2C-1%2C%2C2%2C100001%2C%2C%2C2%2C%2CEND&GuardEncType=2&it=H4sIAAAAAAAAAE2OwQqDMBBE_ybH0KiResjJUigUW9D2WtZkTcVobKJC_75GPPS0zPLeMJMDiZeTSFTMmyyLMeE8qRGBH7O0ZrViacK4TInHT2FFRCQY0w66sCpozzJ_MRZRfqBROBGpQuHZgBaHjS3mvka3h1Us0S2tRKF8QxfwFLR2qGFq7UDvBr4PZ3aEYLWPG2ZjyBRCBb5bH-QNPrf9CA7V1eqNEw0Yj2QE2YHGAnr8825OrSN-0emBWO0AAAA
大湾区卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227214/index.m3u8?rrsip=ott.fj.chinamobile.com&zoneoffset=0&servicetype=1&icpid=&accounttype=1&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%2C10000127420524%2C183.251.240.57%2C20240312180255%2Cfmgott_1000010000000000000990029%2C10001026346178%2C-1%2C0%2C1%2C-1%2C%2C2%2C100001%2C%2C%2C2%2C%2CEND&GuardEncType=2&it=H4sIAAAAAAAAAE2OwQ6CMBBE_6bHBipUPfSEMTExaAJ6Ndt2qYRCsQUS_14gHDxtZvPeZAYPCi8nUclESzzIHaT7hEkFTPIjU6h4xFXCIxLwkzvBiAJr687kTi_as8heccxoGlG2HEbKpfBswYhoZfOxlei3MIsF-qlWKHSo6ASBgjEeDQy16-jdwvfh7YYQLLdx3WgtGZZQQmjmB3lDyFzbg0d9dWblRAU2IOlBNWAwhxb_vJvX84gfJTUIJe0AAAA
深圳卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227242/index.m3u8?rrsip=ott.fj.chinamobile.com&zoneoffset=0&servicetype=1&icpid=&accounttype=1&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%2C10000127420524%2C183.251.240.57%2C20240312180258%2Cfmgott_1000010000000000000990060%2C10001026346178%2C-1%2C0%2C1%2C-1%2C%2C2%2C100001%2C%2C%2C2%2C%2CEND&GuardEncType=2&it=H4sIAAAAAAAAAE2OwQrCMBBE_ybH0KSt2kNOiiBIFaxeZZpsYzFtNKmCf28rPXhaZnlvmCFA026jCr1a1E2-NCJJskzoAnWONC0ESJpslbJIz9IryTSca3tbejNpl9P6KoTkecLldCSrpsKtg1XJjy1fXU1hDqN4ovBuNSkTG_5G5LA2kMXQ-p4fHT7n4GaEUTWP61_OsWEKFeJ9fLAb4tp3DwQye29_nGrgIrEH9B2WSnT05x2CGUd8AYuKI8ftAAAA
兵团卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227168/index.m3u8?rrsip=ott.fj.chinamobile.com&zoneoffset=0&servicetype=1&icpid=&accounttype=1&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%2C10000127420524%2C183.251.240.57%2C20240312180301%2Cfmgott_1000010000000000000990010%2C10001026346178%2C-1%2C0%2C1%2C-1%2C%2C2%2C100001%2C%2C%2C2%2C%2CEND&GuardEncType=2&it=H4sIAAAAAAAAAE2Oyw6CMBBF_6bLplR5uOhKY2Ji0AR0a4Z2WgmFYgsk_r1AWLia3Mk5N3fwIPFyEqiVTlLknMlkH1XpIUsliwEhqnZVxhIS8JM7wYkEa-vO5E4t2rM4vqKI05hRvhxOyqXwbMEItrL52FbotzCLBfqplihU0HSCQMEYjwaG2nX0buH78HZDCJbbuG60lgxLKCE084O8IRxd24NHdXVm5YQGG5D0IBswmEOLf97Nq3nED7Zeat7tAAAA
三沙卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227172/index.m3u8?rrsip=ott.fj.chinamobile.com&zoneoffset=0&servicetype=1&icpid=&accounttype=1&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%2C10000127420524%2C183.251.240.57%2C20240312180304%2Cfmgott_1000010000000000000990011%2C10001026346178%2C-1%2C0%2C1%2C-1%2C%2C2%2C100001%2C%2C%2C2%2C%2CEND&GuardEncType=2&it=H4sIAAAAAAAAAE2OUQuCMBSF_80ehw5ze9lTEQRhgdZrHOdtidPZZkH_Pg0ferqcy_cdzhRg6LDTSiJLqQYUIcukQSZFIpWRSuUmzWsW6Vl4LZiBc-1gC98s2rXc3tJU8E3CxXIEq5bCvYPVyY8tXn1NYQ2zWFJ4t4Z0E-_8jchhbSCLqfUDPzt8LsGtCKNqHTe8nGPTEirEbn6wB-LW9yMCNUdvf5y-w0ViI0wHSwV6-vNOoZlHfAGPkc5Q7QAAAA
康巴卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225856/index.m3u8?rrsip=ott.fj.chinamobile.com&zoneoffset=0&servicetype=2&icpid=&accounttype=1&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%2C10000127420524%2C183.251.240.57%2C20240312180306%2C10000100000000050000000000924950%2C10001026346178%2C-1%2C0%2C1%2C-1%2C%2C7%2C100001%2C%2C%2C4%2C%2CEND&GuardEncType=2&it=H4sIAAAAAAAAAE2OwQrCMBBE_ybHkEZt6yEnRRCkClavskk2sZg2NakF_96m9OBpmeW9YYYACo97wVVpCm0kZGa7RrmSjOcbzFnOVmWJrCAR35UXnChwruls5XXS7tfdI8s43TDK0-GkToUHB1awma0-rcSwhEm8YhgbhUJHQ0eIFKwNaGFofEcvDr634BaEYL2M6z7OkSGFGuJrepAnxJ1vewioT97OnDDgIpIe1AssVtDin3cOehrxAx6ZsfftAAAA
延边卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227330/index.m3u8?rrsip=ott.fj.chinamobile.com&zoneoffset=0&servicetype=1&icpid=&accounttype=1&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%2C10000127420524%2C183.251.240.57%2C20240312180309%2Cysten2_10000100000000050000000000996963%2C10001026346178%2C-1%2C0%2C1%2C-1%2C%2C2%2C100001%2C%2C%2C2%2C%2CEND&GuardEncType=2&it=H4sIAAAAAAAAAE2OwQ6CMBBE_6bHBhaUeOhJY2Jiqgno1WzbpRIK1RZI_HvBcPC0mc17kxkCajodRKGyfFvkKsvSNFcbs9O7DBRoyCmpARIW6S29AKbRuaa30ptFu5f7R5oC3yQclgOsWgqPDq1IfqwcO0VhDbNYUpgaTcLEmk8YOVobyOLQ-J5fHX5uwa0Io2od14_OsWEJFcZ2frAnxr3vXhjInL39caJGF4m9ULdoSWJHf94lmHnEFyJYiDDtAAAA
纪实科教,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225944/index.m3u8?rrsip=ott.fj.chinamobile.com&zoneoffset=0&servicetype=2&icpid=&accounttype=1&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%2C10000127420524%2C183.251.240.57%2C20240312180311%2C10000100000000050000000001117364%2C10001026346178%2C-1%2C0%2C1%2C-1%2C%2C7%2C100001%2C%2C%2C4%2C%2CEND&GuardEncType=2&it=H4sIAAAAAAAAAE2OwQrCMBBE_ybHkMYKueSkCIJUwepVpskmlqaNJlXw722lB0_LLO8NMyYY2m91oRxKp5QoV7JEIwCjVAOhSuucEGCZnlXUkhmE0A6-inbWrufNrSgkXwsu5yNZPRfuArwWP7Z69Q2lJUzimdK7NaRtdvyNzOF9Io-xjQM_BXwuKSwIo3oZN7xCYOMcauRuerA78ib2DySyh-h_nHYImdgDpoOnCj39ecdkpxFfS6u3lu0AAAA
东方财经,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227087/index.m3u8?rrsip=ott.fj.chinamobile.com&zoneoffset=0&servicetype=1&icpid=&accounttype=1&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%2C10000127420524%2C183.251.240.57%2C20240312180314%2Cfmgott_1000010000000000000990045%2C10001026346178%2C-1%2C0%2C1%2C-1%2C%2C2%2C100001%2C%2C%2C2%2C%2CEND&GuardEncType=2&it=H4sIAAAAAAAAAE2OwQrCMBBE_ybHkMSI9ZBTRRAkClavsibbWLptNKmCf28rPXhaZnlvmCGBw93GSNDKFQsltCi0WKzXK-m19kq4ZSG9Fyzj00ajmAOipg82-km7nMqrlIovBVfTUayaCrcEwYgfa1_dDdMcRvGE6d04ND7X_A2ZQwgJAwxN7PmR4HNONCMMq3lc_yJiwxQqyO34YHfIZewekNDvY_hxpgbKyB7gWghoocM_75D8OOILUj7l8e0AAAA
纪实人文,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227213/index.m3u8?rrsip=ott.fj.chinamobile.com&zoneoffset=0&servicetype=1&icpid=&accounttype=1&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%2C10000127420524%2C183.251.240.57%2C20240312180317%2Cfmgott_1000010000000000000990071%2C10001026346178%2C-1%2C0%2C1%2C-1%2C%2C2%2C100001%2C%2C%2C2%2C%2CEND&GuardEncType=2&it=H4sIAAAAAAAAAE2OwQqDMBBE_ybHEFMresjJUigUW9D2WtZkk4rR2ESF_n1VPPS0zPLeMKMHiZeT0BzrJJEsTTSLsxTTTDOpUGkVZwtxIAE_hROcSLC26U3h1Ko9y_wVRZweGeXr4aRaC88WjGAbW0xdjX4Pi1iinxuJQgVNZwgUjPFoYGxcT-8Wvg9vd4RgtY_rJ2vJuIYKQrs8yBtC7roBPKqrMxsnNNiAZADZgsECOvzzbl4tI377fj9g7QAAAA

💝移动专区 ipv6央视频道,#genre#

CCTV-1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225816/index.m3u8

CCTV-2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225599/index.m3u8#http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8#http://49.71.78.122/hlslive-cdn.ysp.cctv.cn/001/ysp/2022203603.m3u8

CCTV-3,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225799/index.m3u8
#http://49.71.78.122/hlslive-cdn.ysp.cctv.cn/001/ysp/2022203803.m3u8

CCTV-4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225797/index.m3u8#http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8?#http://49.71.78.122/hlslive-cdn.ysp.cctv.cn/001/ysp/2022204803.m3u8


CCTV-5,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225818/index.m3u8#http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226395/1.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8#http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8?#http://49.71.78.122/hlslive-cdn.ysp.cctv.cn/001/ysp/2022205103.m3u8

CCTV-5+,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225507/index.m3u8#http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225761/1.m3u8#http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225761/1.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8#http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225761/index.m3u8?#http://49.71.78.122/hlslive-cdn.ysp.cctv.cn/001/ysp/2022204503.m3u8

CCTV-6,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225814/index.m3u8#http://1.195.111.251:11190/tsfile/live/0006_1.m3u8#http://49.71.78.122/hlslive-cdn.ysp.cctv.cn/001/ysp/2022203303.m3u8

CCTV-7,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
#http://49.71.78.122/hlslive-cdn.ysp.cctv.cn/001/ysp/2022510003.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225671/index.m3u8

CCTV-8,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225795/index.m3u8#http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226391/1.m3u8#http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226391/1.m3u8#http://49.71.78.122/hlslive-cdn.ysp.cctv.cn/001/ysp/2022203903.m3u8

CCTV-9,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225676/index.m3u8#http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8#http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226197/1.m3u8#http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226197/1.m3u8#http://49.71.78.122/hlslive-cdn.ysp.cctv.cn/001/ysp/2022499403.m3u8#http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8

CCTV-10,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225677/index.m3u8#http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8?#http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226189/1.m3u8#http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8?#http://49.71.78.122/hlslive-cdn.ysp.cctv.cn/001/ysp/2022203503.m3u8

CCTV-11,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225517/index.m3u8#http://49.71.78.122/hlslive-cdn.ysp.cctv.cn/001/ysp/2022204103.m3u8

CCTV-12,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225669/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8#http://49.71.78.122/hlslive-cdn.ysp.cctv.cn/001/ysp/2022202603.m3u8

CCTV-13,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8#http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8#http://1.195.111.251:11190/tsfile/live/0013_1.m3u8#http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225812/index.m3u8#http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8#http://49.71.78.122/hlslive-cdn.ysp.cctv.cn/001/ysp/2022204603.m3u8


CCTV-14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8#http://49.71.78.122/hlslive-cdn.ysp.cctv.cn/001/ysp/2022204403.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225674/index.m3u8

CCTV-15,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8#http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8#http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8?#http://49.71.78.122/hlslive-cdn.ysp.cctv.cn/001/ysp/2022205003.m3u8
#http://39.134.66.66/PLTV/88888888/224/3221225513/index.m3u8

CCTV-16,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8#http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226921/1.m3u8#http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8?#http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8?#http://49.71.78.122/hlslive-cdn.ysp.cctv.cn/001/ysp/2012375003.m3u8

CCTV-17,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225708/index.m3u8

#http://49.71.78.122/hlslive-cdn.ysp.cctv.cn/001/ysp/2022204203.m3u8

💝 港 台 轮 播 ,#genre#

环球电视,http://zb.xzxwhcb.com:9999/hls/world.m3u8
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx#http://php.jdshipin.com/TVOD/iptv.php?id=fhzx2
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰香港台,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8#http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv
中视,rtmp://f13h.mine.nu/sat/tv091#rtmp://60.248.77.83/sat/tv091#rtmp://9hv9.mine.nu/sat/tv091
华视,rtmp://f13h.mine.nu/sat/tv111#rtmp://60.248.77.83/sat/tv111#rtmp://9hv9.mine.nu/sat/tv111
台视,rtmp://f13h.mine.nu/sat/tv071#rtmp://60.248.77.83/sat/tv071#rtmp://9hv9.mine.nu/sat/tv071
民视,rtmp://f13h.mine.nu/sat/tv051#rtmp://60.248.77.83/sat/tv051#rtmp://9hv9.mine.nu/sat/tv051



💝 ipv6 NewTV 4M系列,#genre#

NewTV明星综合4M1080,http://39.134.67.2:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
NewTV中国功夫 4M1080,http://39.135.55.105:6610/PLTV/88888888/224/3221225896/index.m3u8?servicetype=1#http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
NewTV军事评论 4M1080,http://39.135.55.105:6610/PLTV/88888888/224/3221225890/index.m3u8?servicetype=1#http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
NewTV军旅剧场 4M1080,http://39.135.55.105:6610/PLTV/88888888/224/3221225887/index.m3u8?servicetype=1#http://[2409:8087:1a0b:df::4018]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
NewTV动作电影 4M1080,http://39.135.55.105:6610/PLTV/88888888/224/3221225879/index.m3u8?servicetype=1
NewTV古装剧场 4M1080,http://39.135.55.105:6610/PLTV/88888888/224/3221225880/index.m3u8?servicetype=1#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8
NewTV家庭剧场 4M1080,http://39.135.55.105:6610/PLTV/88888888/224/3221225882/index.m3u8?servicetype=1#http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
NewTV怡伴健康 4M1080,http://39.135.55.105:6610/PLTV/88888888/224/3221225883/index.m3u8?servicetype=1#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8
NewTV惊悚悬疑 4M1080,http://39.135.55.105:6610/PLTV/88888888/224/3221225885/index.m3u8?servicetype=1#http://[2409:8087:1a0b:df::4002]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
NewTV明星大片 4M1080,http://39.135.55.105:6610/PLTV/88888888/224/3221225893/index.m3u8?servicetype=1#http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
NewTV武搏世界 4M1080,http://39.135.55.105:6610/PLTV/88888888/224/3221225895/index.m3u8?servicetype=1#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
NewTV潮妈辣婆 4M1080,http://39.135.55.105:6610/PLTV/88888888/224/3221226107/index.m3u8?servicetype=1#http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
NewTV爱情喜剧 4M1080,http://39.135.55.105:6610/PLTV/88888888/224/3221225877/index.m3u8?servicetype=1#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
NewTV精品体育 4M1080,http://39.135.55.105:6610/PLTV/88888888/224/3221225886/index.m3u8?servicetype=1#http://[2409:8087:1a0b:df::4004]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
NewTV精品大剧 4M1080,http://39.135.55.105:6610/PLTV/88888888/224/3221225889/index.m3u8?servicetype=1#http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
NewTV精品纪录 4M1080,http://39.135.55.105:6610/PLTV/88888888/224/3221225888/index.m3u8?servicetype=1#http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
NewTV金牌综艺 4M1080,http://39.135.55.105:6610/PLTV/88888888/224/3221225884/index.m3u8?servicetype=1#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
超级综艺,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
超级体育,http://[2409:8087:1a0b:df::4017]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级电影,http://[2409:8087:1a0b:df::4006]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
超级电视剧,http://[2409:8087:1a0b:df::4017]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
东北热剧,http://[2409:8087:1a0b:df::4017]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
欢乐剧场,http://[2409:8087:1a0b:df::4017]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
海外剧场,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
